lat,long,aqi
41.74216264489693,-123.29497716326247,88
41.79624911052209,-120.6233146078626,65
40.145684250635796,-120.25212897171029,16
36.66748274778309,-120.0253333928691,21
41.681605929917154,-122.45199228852745,65
41.05202822261684,-122.57640614858893,58
39.91454776630567,-123.38143359172332,9
36.37164705703216,-121.91913611900095,0
36.27786158182667,-120.29185250623642,34
38.46284291801551,-121.75678304737198,50
36.119322630941745,-121.05525603886578,34
39.900070821537184,-123.07979991508977,0
37.9431144787751,-121.91634540137497,4
39.653295829979555,-120.56048316308191,11
39.105707824050214,-122.1897065514058,3
36.41184091277378,-122.70185649712289,13
37.93759655149834,-122.42936495924704,26
39.2419010636986,-122.2111933312271,9
39.39463010083973,-121.99313994619308,25
41.81360451264367,-123.61338773111832,88
41.95847983104872,-123.4850856503797,88
36.33613431454225,-120.639063575703,6
37.60387034854709,-123.69142570504692,4
40.09308578224469,-122.03847960927928,14
41.16154585811323,-120.13521835302467,23
41.94170714557828,-123.9435739274846,25
40.98814926177599,-120.85305386671017,32
40.2526623052757,-121.05458200056772,4
41.29654932166536,-122.33551890668183,31
41.56629670447369,-122.15536991651632,68
37.54878885377233,-123.2519856135977,3
36.44681960385608,-120.48805071214525,17
36.615928587089364,-121.20055742683348,24
38.56064390864091,-120.36442442712213,14
38.66876853289183,-120.46503731241164,18
37.841064920768325,-123.44892560501515,4
40.10768201079907,-122.77511129847743,24
41.88281578689875,-121.68542873784266,55
37.32915737933367,-122.73704436295398,14
38.042159269621294,-122.99553100578034,4
36.6287698694406,-123.00628958605247,42
41.2076410081021,-122.9939316234539,58
37.36712164886281,-122.3884924260122,16
40.050930549534755,-121.62050849105661,7
37.962872533263024,-121.6683605954228,34
37.312490710897315,-123.12362744721784,14
41.29568808985281,-123.47020450997589,26
39.84934066662356,-123.68993706043362,2
41.578923758990115,-121.07089947097832,65
38.28609756680205,-120.79775991146265,48
40.5735462577083,-123.0746834251879,7
36.96635440181575,-121.18319363657886,18
37.08170494485667,-123.32475656007146,11
38.05757592011772,-122.37051148408445,34
38.41828343692499,-121.09796741879555,0
39.06511124734401,-120.40517353698037,25
39.970096594407096,-120.92859320080912,63
37.57790814162011,-120.40511583747445,21
36.564979628617394,-122.10822361827101,16
40.38308148996147,-121.02853455191915,2
38.211566322846,-123.2834325583933,8
36.20760501327327,-121.79923650420345,0
39.2904880432833,-121.80693245857901,42
37.41391513669055,-122.8305300059293,14
38.852037726808824,-120.37065368578722,12
36.4851263696777,-120.85667384329268,6
40.22712176965149,-123.0195387718989,24
41.42568737698316,-120.31131449507438,65
39.251032639326596,-122.2968431029835,9
40.419901441431556,-122.82769085284926,24
39.72579537327499,-123.700089288086,2
37.092279536602774,-121.87024398772272,27
40.90972199387943,-123.92811328925356,80
39.21917529642263,-120.69431990837958,17
38.4345427502351,-120.24211200685927,12
41.95592256998979,-121.91693387470538,7
40.2760492883433,-122.94627827687542,24
38.71787656432936,-122.78837274911459,10
41.216153529786894,-123.63331649747836,46
40.80284570522826,-122.62760792533521,47
41.259162375078404,-122.08605393986298,72
36.668516017316975,-122.9603832899425,42
39.80486152833475,-121.30531954751551,12
37.46583799532534,-123.48270092570989,3
40.46016681797879,-121.89885594809128,11
36.15698809040493,-121.57752743360517,0
40.69269633684996,-121.24492463619386,32
37.73232859457064,-123.34330474203524,4
39.383429352285994,-120.81947053051054,22
39.52039731162936,-123.10269830560767,8
37.912551328343575,-123.74356103225367,8
37.198161083487086,-121.34894922708631,15
39.148291490063244,-120.2287397460664,25
41.44659108758282,-121.67403396176411,72
40.51747611857382,-123.19811621085728,99
36.89473513211721,-121.61904040146702,17
41.85572543833797,-121.82367529742089,7
40.263803438783725,-123.81692973468493,23
41.40973971277244,-120.1154969418633,23
39.23829329827327,-122.15376989560353,9
37.08893357903627,-122.84899587486126,11
36.30071379289584,-121.29128083310607,6
36.063913337090575,-121.03177713395988,11
40.63841355941305,-123.9275438921211,6
39.05067093489779,-121.25995289289104,19
39.87741649527721,-121.37966945352667,12
37.18066346401137,-121.48852335395834,15
40.91377341241804,-122.31036238857068,24
38.07839018944279,-122.32072599636714,34
41.68577936051109,-120.08488393014935,65
38.00299403095363,-122.50230681956005,19
40.94172598276323,-121.55357522801971,32
38.29637744049775,-122.23888502966521,21
39.85313203138331,-120.48127897490215,37
39.520823021217986,-123.35150529060732,12
39.20555733116367,-121.40910447994186,37
36.65686801436571,-120.92207339380201,24
38.367254409632764,-121.14679739467306,24
39.34821405064209,-121.473980422298,22
37.467446971338795,-120.38526111001117,10
37.53376511009056,-123.53045340399734,3
40.15983773684408,-123.93131954251086,23
39.47589519362743,-121.370934968985,6
39.77989625723269,-123.43683902325571,9
38.675940222826256,-121.66689310665197,23
40.17564801603721,-123.38221707967347,9
40.92445970133065,-120.75201695953508,74
